date,time,gameID,releasetime,nGuided,nFree,hb,feederID_1,feederID_2,fd_1,fd_2,fd_3,fd_4,fd_5,fd_6,fd_7,fd_8,fd_9,fd_10,fd_11,fd_12,fd_side_1,fd_side_2,fd_side_3,fd_side_4,fd_side_5,fd_side_6,fd_side_7,fd_side_8,fd_side_9,fd_side_10,fd_side_11,fd_side_12,r_side_1,r_side_2,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,version,FileNumber,rat
20200407,140221,17,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,0,0,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,18,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,5,5,5,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,19,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,20,90,3,1,1,4,6,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,0,0,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,21,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,22,90,3,1,1,4,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,23,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,24,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,25,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,26,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,27,90,3,1,5,8,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,28,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,5,5,5,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,29,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,30,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,31,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,32,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,33,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,3,3,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,34,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,35,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200407,140221,36,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,5,5,5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,1,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,2,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,3,90,3,1,1,4,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,4,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,5,90,3,1,1,4,6,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,6,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0,0,0,0,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,7,90,3,1,1,4,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,8,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,9,90,3,1,1,4,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,10,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,11,90,3,1,1,4,6,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,12,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0,0,0,0,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,13,90,3,1,1,4,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,14,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,15,90,3,1,1,4,6,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,16,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,17,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,18,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,19,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,20,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,21,90,3,1,1,4,6,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,0,0,0,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,22,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,23,90,3,1,1,4,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,24,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,25,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,26,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,27,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,28,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,0,0,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,29,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,30,90,3,1,5,8,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,31,90,3,1,1,4,6,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,32,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,33,90,3,1,1,4,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,34,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,94139,35,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,1,90,3,1,1,4,6,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,3,3,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,2,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,3,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,4,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,3,3,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,5,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,6,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,0,0,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,7,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,8,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,9,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,10,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,11,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,12,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,13,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,3,3,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,14,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,15,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,0,0,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,16,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,17,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,3,3,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,18,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,19,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,0,0,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,20,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,0,0,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,21,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,22,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,23,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,24,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,25,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,26,90,3,1,5,8,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,27,90,3,1,1,4,6,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,28,90,3,1,5,8,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,29,90,3,1,1,4,6,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200408,124937,30,90,3,1,5,8,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,5,5,5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200411,142455,1,90,3,1,5,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
20200411,142455,2,90,3,1,1,4,6,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0135_h1,1,Hachi
