n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,is_guided_10,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,8,2,8,8,2,8,8,8,8,1,1,3,1,1,3,1,1,1,1,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,4,6,6,6,6,6,6,6,6,3,1,3,3,3,3,3,3,3,3,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,8,8,8,2,8,8,8,8,8,1,3,3,3,1,3,3,3,3,3,100,100,Game1,20201124,122922,0,112420,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112420  ,255,20201124,122922,24-Nov-2020 12:29:22,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,8,8,2,2,2,2,2,2,3,3,1,1,3,3,3,3,3,3,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,6,6,6,6,6,1,3,1,3,1,1,1,1,1,1,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,2,8,8,2,8,2,2,2,2,1,3,1,1,3,1,3,3,3,3,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,8,2,8,2,2,2,2,8,2,3,3,1,3,1,1,1,1,3,1,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,4,6,6,6,6,6,6,6,1,3,3,1,1,1,1,1,1,1,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,2,8,8,2,2,2,2,8,2,1,3,1,1,3,3,3,3,1,3,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,4,4,6,6,6,6,6,6,1,3,3,3,1,1,1,1,1,1,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,8,2,2,8,2,2,2,2,3,3,1,3,3,1,3,3,3,3,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,6,6,6,4,6,6,6,6,6,1,3,3,3,1,3,3,3,3,3,100,100,Game1,20201125,105244,0,112520,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112520  ,234,20201125,105244,25-Nov-2020 10:52:44,ee_alterhb,1
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,6,6,6,6,6,1,3,1,3,1,1,1,1,1,1,100,100,Game1,20201127,143524,0,112720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112720  ,195,20201127,143524,27-Nov-2020 14:35:24,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,8,2,2,8,2,2,2,8,8,1,3,1,1,3,1,1,1,3,3,100,100,Game1,20201127,143524,0,112720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112720  ,195,20201127,143524,27-Nov-2020 14:35:24,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,1,3,3,3,3,3,3,3,3,3,100,100,Game1,20201127,143524,0,112720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112720  ,195,20201127,143524,27-Nov-2020 14:35:24,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,2,2,8,2,2,8,2,8,8,1,3,3,1,3,3,1,3,1,1,100,100,Game1,20201127,143524,0,112720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112720  ,195,20201127,143524,27-Nov-2020 14:35:24,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,100,100,Game1,20201127,143524,0,112720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112720  ,195,20201127,143524,27-Nov-2020 14:35:24,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,2,2,2,8,2,8,2,8,8,3,1,1,1,3,1,3,1,3,3,100,100,Game1,20201127,143524,0,112720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112720  ,195,20201127,143524,27-Nov-2020 14:35:24,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,4,6,6,6,6,6,6,6,3,3,1,3,3,3,3,3,3,3,100,100,Game1,20201127,143524,0,112720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112720  ,195,20201127,143524,27-Nov-2020 14:35:24,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,8,8,8,2,8,2,3,1,3,1,1,1,1,3,1,3,100,100,Game1,20201127,143524,0,112720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112720  ,195,20201127,143524,27-Nov-2020 14:35:24,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,4,4,6,6,6,6,6,6,1,3,3,3,1,1,1,1,1,1,100,100,Game1,20201127,143524,0,112720,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/112720  ,195,20201127,143524,27-Nov-2020 14:35:24,ee_alterhb,1
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,4,6,6,4,4,6,6,6,6,3,3,1,1,3,3,1,1,1,1,100,100,Game1,20201130,105047,0,113020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/113020  ,171,20201130,105047,30-Nov-2020 10:50:47,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,2,8,2,2,3,3,3,3,1,1,3,1,3,3,100,100,Game1,20201130,105047,0,113020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/113020  ,171,20201130,105047,30-Nov-2020 10:50:47,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,6,6,4,6,6,6,6,6,6,1,1,1,3,1,1,1,1,1,1,100,100,Game1,20201130,105047,0,113020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/113020  ,171,20201130,105047,30-Nov-2020 10:50:47,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,2,2,2,2,1,3,1,3,1,3,3,3,3,3,100,100,Game1,20201130,105047,0,113020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/113020  ,171,20201130,105047,30-Nov-2020 10:50:47,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,6,6,4,6,6,6,4,6,4,1,1,1,3,1,1,1,3,1,3,100,100,Game1,20201130,105047,0,113020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/113020  ,171,20201130,105047,30-Nov-2020 10:50:47,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,100,100,Game1,20201130,105047,0,113020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/113020  ,171,20201130,105047,30-Nov-2020 10:50:47,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,4,6,4,4,6,3,3,3,3,1,3,1,3,3,1,100,100,Game1,20201130,105047,0,113020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/113020  ,171,20201130,105047,30-Nov-2020 10:50:47,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,2,2,2,2,2,3,1,3,1,3,3,3,3,3,3,100,100,Game1,20201130,105047,0,113020,Bobo  ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Bobo/RawData/113020  ,171,20201130,105047,30-Nov-2020 10:50:47,ee_alterhb,2
4,6,2,8,5,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,2,2,2,2,8,5,5,5,5,1,5,5,5,5,1,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,2
4,6,4,6,5,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,4,6,6,6,6,3,3,3,3,3,5,3,3,3,3,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,1
4,6,2,8,3,5,1,1,1,1,0,0,0,0,0,0,8,8,8,8,2,8,2,8,8,8,5,5,5,5,3,5,3,5,5,5,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,2
4,6,4,6,3,5,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,6,6,3,3,3,3,3,3,3,3,5,5,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,8,8,8,8,8,2,8,8,8,3,3,3,3,3,3,1,3,3,3,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,1,1,1,1,3,3,3,3,3,3,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,1
4,6,2,8,5,3,1,1,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,2
4,6,4,6,1,5,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,8,8,8,8,3,3,3,3,1,1,1,1,1,1,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,2
4,6,4,6,3,5,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,3,3,3,3,5,5,5,5,5,5,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,1
4,6,2,8,1,5,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,8,8,8,8,1,1,1,1,5,5,5,5,5,5,110,110,Game1,20200101,194808,0,10120,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010120 ,245,20200101,194808,01-Jan-2020 19:48:08,ee_alterhb,2
4,6,2,8,5,3,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,2,2,2,2,2,5,5,5,5,3,5,5,5,5,5,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,1
4,6,2,8,3,5,1,1,1,1,0,0,0,0,0,0,8,8,8,8,2,2,8,8,8,8,5,5,5,5,3,3,5,5,5,5,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,2
4,6,4,6,5,1,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,5,5,5,5,1,1,1,1,1,1,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,2,8,8,8,1,1,1,1,3,3,1,3,3,3,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,2
4,6,4,6,5,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,2,8,2,1,1,1,1,1,1,1,3,1,3,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,1
4,6,2,8,5,3,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,8,8,8,2,5,5,5,5,5,5,3,3,3,5,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,2
4,6,4,6,1,5,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,1,1,1,1,5,5,5,5,5,5,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,8,2,2,8,3,3,3,3,1,1,1,3,3,1,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,2
4,6,4,6,1,5,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,1,1,1,1,5,5,5,5,5,5,110,110,Game1,20200102,131953,0,10220,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010220 ,258,20200102,131953,02-Jan-2020 13:19:53,ee_alterhb,1
4,6,2,8,5,3,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,1,1,1,1,3,3,3,3,3,3,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,1
4,6,2,8,3,5,1,1,1,1,0,0,0,0,0,0,8,8,8,8,2,2,8,2,8,8,5,5,5,5,3,3,5,3,5,5,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,2
4,6,4,6,5,3,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,4,4,6,4,4,5,5,5,5,3,5,5,3,5,5,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,8,8,8,8,2,8,8,8,8,1,1,1,1,1,3,1,1,1,1,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,2
4,6,4,6,5,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,4,4,4,4,4,4,3,3,3,3,5,5,5,5,5,5,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,8,8,8,8,1,1,1,1,3,3,3,3,3,3,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,2
4,6,4,6,5,3,1,1,1,1,0,0,0,0,0,0,6,6,6,6,4,4,4,4,4,4,3,3,3,3,5,5,5,5,5,5,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,1
4,6,2,8,5,3,1,1,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,2
4,6,4,6,5,3,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,110,110,Game1,20200103,144245,0,10320,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010320 ,223,20200103,144245,03-Jan-2020 14:42:45,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,8,8,8,8,2,2,2,8,2,2,3,3,3,3,1,1,1,3,1,1,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,2
4,6,4,6,3,5,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,6,4,4,6,4,3,3,3,3,5,5,3,3,5,3,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,2,8,8,8,3,3,3,3,1,1,3,1,1,1,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,4,4,4,6,4,4,4,4,6,3,3,3,3,1,3,3,3,3,1,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,1
4,6,2,8,3,5,1,1,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,2
4,6,4,6,3,5,1,1,1,1,0,0,0,0,0,0,6,6,6,6,4,6,4,4,4,4,5,5,5,5,3,5,3,3,3,3,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,1
4,6,2,8,5,3,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,8,2,8,8,5,5,5,5,3,3,3,5,3,3,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,2
4,6,4,6,5,1,1,1,1,1,0,0,0,0,0,0,6,6,6,6,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,8,8,8,8,8,8,3,3,3,3,1,1,1,1,1,1,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,110,110,Game1,20200104,170945,0,10420,Hachi ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Hachi/RawData/010420 ,237,20200104,170945,04-Jan-2020 17:09:45,ee_alterhb,1
