n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,is_guided_10,is_guided_11,is_guided_12,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,8,8,8,8,8,8,1,7,1,7,1,7,7,7,7,7,7,7,130,130,Game1,20200121,114021,0,12120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012120,87,20200121,114021,21-Jan-2020 11:40:21,ee_alterhb,2
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,2,2,8,2,8,2,1,7,1,7,1,7,7,7,1,7,1,7,130,130,Game1,20200122,141445,0,12220,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012220,112,20200122,141445,22-Jan-2020 14:14:45,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,6,6,4,6,6,1,7,1,7,1,7,1,7,7,1,7,7,130,130,Game1,20200122,141445,0,12220,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012220,112,20200122,141445,22-Jan-2020 14:14:45,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,2,2,2,8,2,2,7,1,7,1,7,1,1,1,1,7,1,1,130,130,Game1,20200122,141445,0,12220,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012220,112,20200122,141445,22-Jan-2020 14:14:45,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,6,4,6,6,6,4,7,1,7,1,7,1,1,7,1,1,1,7,130,130,Game1,20200122,141445,0,12220,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012220,112,20200122,141445,22-Jan-2020 14:14:45,ee_alterhb,1
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,6,6,4,6,1,7,1,7,1,7,1,1,1,1,7,1,130,130,Game1,20200123,150543,0,12320,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012320,87,20200123,150543,23-Jan-2020 15:05:43,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,8,8,8,8,8,7,1,7,1,7,1,7,7,7,7,7,7,130,130,Game1,20200123,150543,0,12320,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012320,87,20200123,150543,23-Jan-2020 15:05:43,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,4,6,6,6,7,1,7,1,7,1,7,7,1,7,7,7,130,130,Game1,20200123,150543,0,12320,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012320,87,20200123,150543,23-Jan-2020 15:05:43,ee_alterhb,1
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,6,6,6,6,1,7,1,7,1,7,1,1,1,1,1,1,130,130,Game1,20200124,140415,0,12420,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012420,156,20200124,140415,24-Jan-2020 14:04:15,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,8,8,8,8,8,8,1,7,1,7,1,7,7,7,7,7,7,7,130,130,Game1,20200124,140415,0,12420,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012420,156,20200124,140415,24-Jan-2020 14:04:15,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,6,6,6,6,7,1,7,1,7,1,7,7,7,7,7,7,130,130,Game1,20200124,140415,0,12420,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012420,156,20200124,140415,24-Jan-2020 14:04:15,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,2,8,2,8,8,1,7,1,7,1,7,1,7,1,7,1,1,130,130,Game1,20200124,140415,0,12420,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012420,156,20200124,140415,24-Jan-2020 14:04:15,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,6,6,6,4,4,6,7,1,7,1,7,1,1,1,1,7,7,1,130,130,Game1,20200124,140415,0,12420,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012420,156,20200124,140415,24-Jan-2020 14:04:15,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,2,2,8,8,2,2,1,7,1,7,1,7,1,1,7,7,1,1,130,130,Game1,20200124,140415,0,12420,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012420,156,20200124,140415,24-Jan-2020 14:04:15,ee_alterhb,2
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,2,8,2,8,8,7,1,7,1,7,1,7,1,7,1,7,7,130,130,Game1,20200125,143707,0,12520,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012520,106,20200125,143707,25-Jan-2020 14:37:07,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,6,6,4,6,4,7,1,7,1,7,1,7,1,1,7,1,7,130,130,Game1,20200125,143707,0,12520,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012520,106,20200125,143707,25-Jan-2020 14:37:07,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,2,2,8,2,2,8,7,1,7,1,7,1,7,7,1,7,7,1,130,130,Game1,20200125,143707,0,12520,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012520,106,20200125,143707,25-Jan-2020 14:37:07,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,4,6,4,4,7,1,7,1,7,1,7,7,1,7,1,1,130,130,Game1,20200125,143707,0,12520,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012520,106,20200125,143707,25-Jan-2020 14:37:07,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,8,8,8,2,2,7,1,7,1,7,1,7,7,7,7,1,1,130,130,Game1,20200127,150047,0,12720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012720,106,20200127,150047,27-Jan-2020 15:00:47,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,4,4,6,4,4,6,1,7,1,7,1,7,7,7,1,7,7,1,130,130,Game1,20200127,150047,0,12720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012720,106,20200127,150047,27-Jan-2020 15:00:47,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,2,8,2,8,2,1,7,1,7,1,7,1,7,1,7,1,7,130,130,Game1,20200127,150047,0,12720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012720,106,20200127,150047,27-Jan-2020 15:00:47,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,4,6,6,6,6,7,1,7,1,7,1,7,1,7,7,7,7,130,130,Game1,20200127,150047,0,12720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012720,106,20200127,150047,27-Jan-2020 15:00:47,ee_alterhb,1
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,6,6,4,4,6,6,1,7,1,7,1,7,7,7,1,1,7,7,130,130,Game1,20200128,125543,0,12820,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012820,125,20200128,125543,28-Jan-2020 12:55:43,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,2,2,2,2,8,2,1,7,1,7,1,7,7,7,7,7,1,7,130,130,Game1,20200128,125543,0,12820,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012820,125,20200128,125543,28-Jan-2020 12:55:43,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,4,4,4,4,6,1,7,1,7,1,7,1,7,7,7,7,1,130,130,Game1,20200128,125543,0,12820,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012820,125,20200128,125543,28-Jan-2020 12:55:43,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,8,8,8,8,8,2,1,7,1,7,1,7,7,7,7,7,7,1,130,130,Game1,20200128,125543,0,12820,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012820,125,20200128,125543,28-Jan-2020 12:55:43,ee_alterhb,2
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,8,8,8,8,8,7,1,7,1,7,1,7,7,7,7,7,7,130,130,Game1,20200129,153511,0,12920,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012920,142,20200129,153511,29-Jan-2020 15:35:11,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,6,4,6,4,4,7,1,7,1,7,1,7,1,7,1,7,7,130,130,Game1,20200129,153511,0,12920,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012920,142,20200129,153511,29-Jan-2020 15:35:11,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,8,8,8,8,2,8,7,1,7,1,7,1,1,1,1,1,7,1,130,130,Game1,20200129,153511,0,12920,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012920,142,20200129,153511,29-Jan-2020 15:35:11,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,4,6,6,6,4,1,7,1,7,1,7,1,1,7,7,7,1,130,130,Game1,20200129,153511,0,12920,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012920,142,20200129,153511,29-Jan-2020 15:35:11,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,8,8,8,8,8,8,1,7,1,7,1,7,7,7,7,7,7,7,130,130,Game1,20200129,153511,0,12920,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/012920,142,20200129,153511,29-Jan-2020 15:35:11,ee_alterhb,2
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,2,8,2,8,2,8,7,1,7,1,7,1,7,1,7,1,7,1,130,130,Game1,20200130,123418,0,13020,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/013020,142,20200130,123418,30-Jan-2020 12:34:18,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,4,6,6,6,7,1,7,1,7,1,7,7,1,7,7,7,130,130,Game1,20200130,123418,0,13020,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/013020,142,20200130,123418,30-Jan-2020 12:34:18,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,2,2,8,2,8,7,1,7,1,7,1,7,1,1,7,1,7,130,130,Game1,20200130,123418,0,13020,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/013020,142,20200130,123418,30-Jan-2020 12:34:18,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,6,6,6,4,1,7,1,7,1,7,1,1,1,1,1,7,130,130,Game1,20200130,123418,0,13020,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/013020,142,20200130,123418,30-Jan-2020 12:34:18,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,8,8,8,8,8,1,7,1,7,1,7,1,1,1,1,1,1,130,130,Game1,20200130,123418,0,13020,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/013020,142,20200130,123418,30-Jan-2020 12:34:18,ee_alterhb,2
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,2,8,2,8,8,2,7,1,7,1,7,1,7,1,7,1,1,7,130,130,Game1,20200201,124435,0,20120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020120,141,20200201,124435,01-Feb-2020 12:44:35,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,6,6,6,6,7,1,7,1,7,1,7,7,7,7,7,7,130,130,Game1,20200201,124435,0,20120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020120,141,20200201,124435,01-Feb-2020 12:44:35,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,8,2,8,8,8,7,1,7,1,7,1,7,7,1,7,7,7,130,130,Game1,20200201,124435,0,20120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020120,141,20200201,124435,01-Feb-2020 12:44:35,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,6,6,6,6,6,6,7,1,7,1,7,1,1,1,1,1,1,1,130,130,Game1,20200201,124435,0,20120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020120,141,20200201,124435,01-Feb-2020 12:44:35,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,8,8,2,8,8,1,7,1,7,1,7,1,1,1,7,1,1,130,130,Game1,20200201,124435,0,20120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020120,141,20200201,124435,01-Feb-2020 12:44:35,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,4,6,6,6,6,7,1,7,1,7,1,7,1,7,7,7,7,130,130,Game1,20200205,150039,0,20520,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020520,141,20200205,150039,05-Feb-2020 15:00:39,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,2,8,2,8,2,2,7,1,7,1,7,1,7,1,7,1,7,7,130,130,Game1,20200205,150039,0,20520,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020520,141,20200205,150039,05-Feb-2020 15:00:39,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,4,6,6,4,1,7,1,7,1,7,1,1,7,1,1,7,130,130,Game1,20200205,150039,0,20520,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020520,141,20200205,150039,05-Feb-2020 15:00:39,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,2,8,2,8,8,7,1,7,1,7,1,7,1,7,1,7,7,130,130,Game1,20200205,150039,0,20520,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020520,141,20200205,150039,05-Feb-2020 15:00:39,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,6,6,6,6,6,6,1,7,1,7,1,7,7,7,7,7,7,7,130,130,Game1,20200205,150039,0,20520,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020520,141,20200205,150039,05-Feb-2020 15:00:39,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,2,2,2,2,8,8,7,1,7,1,7,1,1,1,1,1,7,7,130,130,Game1,20200206,120559,0,20620,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020620,124,20200206,120559,06-Feb-2020 12:05:59,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,6,4,4,6,4,7,1,7,1,7,1,7,1,7,7,1,7,130,130,Game1,20200206,120559,0,20620,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020620,124,20200206,120559,06-Feb-2020 12:05:59,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,2,2,8,8,2,2,7,1,7,1,7,1,7,7,1,1,7,7,130,130,Game1,20200206,120559,0,20620,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020620,124,20200206,120559,06-Feb-2020 12:05:59,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,4,4,4,4,4,4,7,1,7,1,7,1,1,1,1,1,1,1,130,130,Game1,20200206,120559,0,20620,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020620,124,20200206,120559,06-Feb-2020 12:05:59,ee_alterhb,1
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,4,6,6,6,7,1,7,1,7,1,7,7,1,7,7,7,130,130,Game1,20200207,115142,0,20720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020720,166,20200207,115142,07-Feb-2020 11:51:42,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,2,8,8,8,2,8,1,7,1,7,1,7,7,1,1,1,7,1,130,130,Game1,20200207,115142,0,20720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020720,166,20200207,115142,07-Feb-2020 11:51:42,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,6,4,6,4,6,7,1,7,1,7,1,7,1,7,1,7,1,130,130,Game1,20200207,115142,0,20720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020720,166,20200207,115142,07-Feb-2020 11:51:42,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,2,8,8,8,2,7,1,7,1,7,1,7,1,7,7,7,1,130,130,Game1,20200207,115142,0,20720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020720,166,20200207,115142,07-Feb-2020 11:51:42,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,4,6,6,6,7,1,7,1,7,1,7,7,1,7,7,7,130,130,Game1,20200207,115142,0,20720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020720,166,20200207,115142,07-Feb-2020 11:51:42,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,8,8,2,2,2,2,7,1,7,1,7,1,1,1,7,7,7,7,130,130,Game1,20200207,115142,0,20720,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020720,166,20200207,115142,07-Feb-2020 11:51:42,ee_alterhb,2
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,8,8,8,8,8,8,1,7,1,7,1,7,7,7,7,7,7,7,130,130,Game1,20200208,120647,0,20820,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020820,136,20200208,120647,08-Feb-2020 12:06:47,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,4,4,6,4,4,1,7,1,7,1,7,1,7,7,1,7,7,130,130,Game1,20200208,120647,0,20820,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020820,136,20200208,120647,08-Feb-2020 12:06:47,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,8,2,8,8,8,2,7,1,7,1,7,1,1,7,1,1,1,7,130,130,Game1,20200208,120647,0,20820,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020820,136,20200208,120647,08-Feb-2020 12:06:47,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,4,6,4,6,6,6,1,7,1,7,1,7,1,7,1,7,7,7,130,130,Game1,20200208,120647,0,20820,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020820,136,20200208,120647,08-Feb-2020 12:06:47,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,8,8,8,8,8,7,1,7,1,7,1,7,7,7,7,7,7,130,130,Game1,20200208,120647,0,20820,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/020820,136,20200208,120647,08-Feb-2020 12:06:47,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,6,6,6,6,6,7,1,7,1,7,1,7,7,7,7,7,7,130,130,Game1,20200211,124332,0,21120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/021120,151,20200211,124332,11-Feb-2020 12:43:32,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,2,8,8,8,8,2,2,1,7,1,7,1,7,1,1,1,1,7,7,130,130,Game1,20200211,124332,0,21120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/021120,151,20200211,124332,11-Feb-2020 12:43:32,ee_alterhb,2
6,6,4,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,4,6,4,6,4,6,6,6,6,6,4,6,7,1,7,1,7,1,1,1,1,1,7,1,130,130,Game1,20200211,124332,0,21120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/021120,151,20200211,124332,11-Feb-2020 12:43:32,ee_alterhb,1
6,6,2,8,1,7,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,2,8,8,8,8,8,1,7,1,7,1,7,1,7,7,7,7,7,130,130,Game1,20200211,124332,0,21120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/021120,151,20200211,124332,11-Feb-2020 12:43:32,ee_alterhb,2
6,6,4,6,1,7,1,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,6,4,4,4,6,6,6,6,7,1,7,1,7,1,1,1,7,7,7,7,130,130,Game1,20200211,124332,0,21120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/021120,151,20200211,124332,11-Feb-2020 12:43:32,ee_alterhb,1
6,6,2,8,7,1,1,1,1,1,1,1,0,0,0,0,0,0,2,8,2,8,2,8,8,8,2,8,2,8,7,1,7,1,7,1,1,1,7,1,7,1,130,130,Game1,20200211,124332,0,21120,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/021120,151,20200211,124332,11-Feb-2020 12:43:32,ee_alterhb,2
6,6,2,8,0,2,1,1,1,1,1,1,0,0,0,0,0,0,8,8,2,2,8,2,8,8,2,8,8,2,2,2,0,0,2,0,2,2,0,2,2,0,130,130,Game1,20200212,135004,0,21220,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/021220,368,20200212,135004,12-Feb-2020 13:50:04,ee_alterhb,2
6,6,4,6,2,0,1,1,1,1,1,1,0,0,0,0,0,0,4,4,6,6,4,6,6,4,4,4,4,6,2,2,0,0,2,0,0,2,2,2,2,0,130,130,Game1,20200212,135004,0,21220,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/021220,368,20200212,135004,12-Feb-2020 13:50:04,ee_alterhb,1
6,6,2,8,2,0,1,1,1,1,1,1,0,0,0,0,0,0,8,2,2,8,8,2,8,8,2,2,8,2,0,2,2,0,0,2,0,0,2,2,0,2,130,130,Game1,20200212,135004,0,21220,Tianqi,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Tianqi/RawData/021220,368,20200212,135004,12-Feb-2020 13:50:04,ee_alterhb,2
