n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,is_guided_10,is_guided_11,is_guided_12,is_guided_13,is_guided_14,is_guided_15,is_guided_16,is_guided_17,is_guided_18,is_guided_19,is_guided_20,is_guided_21,is_guided_22,is_guided_23,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19,r_20,r_21,r_22,r_23,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
3,15,4,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,4,4,6,6,6,4,6,6,4,4,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210209,125953,0,20921,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/020921,262,20210209,125953,09-Feb-2021 12:59:53,ee_alterhb,1
3,15,4,6,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210210,103258,0,21021,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021021,262,20210210,103258,10-Feb-2021 10:32:58,ee_alterhb,1
3,15,2,8,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,8,8,8,8,8,8,8,2,8,2,8,8,8,NaN,NaN,NaN,NaN,NaN,1,1,1,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210210,103258,0,21021,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021021,262,20210210,103258,10-Feb-2021 10:32:58,ee_alterhb,2
3,15,4,6,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210210,103258,0,21021,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021021,262,20210210,103258,10-Feb-2021 10:32:58,ee_alterhb,1
3,15,2,8,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,NaN,NaN,NaN,NaN,NaN,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210210,103258,0,21021,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021021,262,20210210,103258,10-Feb-2021 10:32:58,ee_alterhb,2
3,15,4,6,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210210,103258,0,21021,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021021,262,20210210,103258,10-Feb-2021 10:32:58,ee_alterhb,1
3,15,2,8,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,2,8,2,2,2,2,2,2,2,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,0,0,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210210,103258,0,21021,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021021,262,20210210,103258,10-Feb-2021 10:32:58,ee_alterhb,2
3,15,4,6,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210210,103258,0,21021,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021021,262,20210210,103258,10-Feb-2021 10:32:58,ee_alterhb,1
3,15,4,6,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210211,143309,0,21121,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021121,299,20210211,143309,11-Feb-2021 14:33:09,ee_alterhb,1
3,15,2,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,2,8,8,2,2,2,8,2,8,2,8,2,8,2,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210211,143309,0,21121,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021121,299,20210211,143309,11-Feb-2021 14:33:09,ee_alterhb,2
3,15,4,6,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210211,143309,0,21121,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021121,299,20210211,143309,11-Feb-2021 14:33:09,ee_alterhb,1
3,15,2,8,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,8,2,8,2,2,8,8,2,2,8,8,2,2,2,NaN,NaN,NaN,NaN,NaN,3,3,3,2,3,2,3,2,2,3,3,2,2,3,3,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210211,143309,0,21121,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021121,299,20210211,143309,11-Feb-2021 14:33:09,ee_alterhb,2
3,15,4,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,4,6,6,6,4,6,4,4,6,6,4,6,4,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210211,143309,0,21121,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021121,299,20210211,143309,11-Feb-2021 14:33:09,ee_alterhb,1
3,15,2,8,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,8,NaN,NaN,NaN,NaN,NaN,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210211,143309,0,21121,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021121,299,20210211,143309,11-Feb-2021 14:33:09,ee_alterhb,2
3,15,4,6,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210211,143309,0,21121,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021121,299,20210211,143309,11-Feb-2021 14:33:09,ee_alterhb,1
3,15,2,8,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,8,2,2,8,8,2,2,2,8,8,2,8,2,NaN,NaN,NaN,NaN,NaN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210211,143309,0,21121,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021121,299,20210211,143309,11-Feb-2021 14:33:09,ee_alterhb,2
3,15,4,6,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210212,104034,0,21221,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021221,299,20210212,104034,12-Feb-2021 10:40:34,ee_alterhb,1
3,15,2,8,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,2,8,2,2,2,2,2,2,2,2,8,2,2,2,NaN,NaN,NaN,NaN,NaN,1,1,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210212,104034,0,21221,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021221,299,20210212,104034,12-Feb-2021 10:40:34,ee_alterhb,2
3,15,4,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,6,6,6,4,4,4,4,4,6,6,NaN,NaN,NaN,NaN,NaN,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210212,104034,0,21221,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021221,299,20210212,104034,12-Feb-2021 10:40:34,ee_alterhb,1
3,15,2,8,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,2,8,8,8,8,2,8,8,8,8,8,8,8,2,NaN,NaN,NaN,NaN,NaN,0,0,0,4,0,4,4,4,4,0,4,4,4,4,4,4,4,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210212,104034,0,21221,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021221,299,20210212,104034,12-Feb-2021 10:40:34,ee_alterhb,2
3,15,4,6,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210212,104034,0,21221,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021221,299,20210212,104034,12-Feb-2021 10:40:34,ee_alterhb,1
3,15,2,8,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,8,8,2,2,8,2,2,2,2,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,2,2,2,5,2,2,5,5,2,5,5,5,5,5,5,5,5,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210212,104034,0,21221,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021221,299,20210212,104034,12-Feb-2021 10:40:34,ee_alterhb,2
3,15,4,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,4,6,4,6,6,4,6,4,4,6,6,4,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210212,104034,0,21221,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021221,299,20210212,104034,12-Feb-2021 10:40:34,ee_alterhb,1
3,15,2,8,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,8,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210212,104034,0,21221,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021221,299,20210212,104034,12-Feb-2021 10:40:34,ee_alterhb,2
3,15,4,6,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210215,110506,0,21521,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021521,225,20210215,110506,15-Feb-2021 11:05:06,ee_alterhb,1
3,15,2,8,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,8,8,8,8,8,2,8,2,8,8,8,8,8,8,NaN,NaN,NaN,NaN,NaN,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210215,110506,0,21521,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021521,225,20210215,110506,15-Feb-2021 11:05:06,ee_alterhb,2
3,15,4,6,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,NaN,NaN,NaN,NaN,NaN,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210215,110506,0,21521,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021521,225,20210215,110506,15-Feb-2021 11:05:06,ee_alterhb,1
3,15,2,8,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210215,110506,0,21521,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021521,225,20210215,110506,15-Feb-2021 11:05:06,ee_alterhb,2
3,15,4,6,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,4,6,4,6,6,4,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,5,5,5,2,2,2,5,2,5,2,2,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210215,110506,0,21521,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021521,225,20210215,110506,15-Feb-2021 11:05:06,ee_alterhb,1
3,15,2,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,8,8,2,8,8,8,8,8,8,8,2,8,8,2,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210215,110506,0,21521,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021521,225,20210215,110506,15-Feb-2021 11:05:06,ee_alterhb,2
3,15,4,6,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210216,101313,0,21621,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021621,225,20210216,101313,16-Feb-2021 10:13:13,ee_alterhb,1
3,15,2,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,1,1,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210216,101313,0,21621,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021621,225,20210216,101313,16-Feb-2021 10:13:13,ee_alterhb,2
3,15,4,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,6,6,4,4,4,4,6,6,6,6,NaN,NaN,NaN,NaN,NaN,4,4,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210216,101313,0,21621,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021621,225,20210216,101313,16-Feb-2021 10:13:13,ee_alterhb,1
3,15,2,8,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210216,101313,0,21621,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021621,225,20210216,101313,16-Feb-2021 10:13:13,ee_alterhb,2
3,15,4,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,4,4,6,4,6,4,4,6,4,6,6,4,6,NaN,NaN,NaN,NaN,NaN,3,3,3,2,2,3,3,2,3,2,3,3,2,3,2,2,3,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210216,101313,0,21621,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021621,225,20210216,101313,16-Feb-2021 10:13:13,ee_alterhb,1
3,15,2,8,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,8,2,8,2,8,8,2,8,2,8,8,8,2,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210216,101313,0,21621,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021621,225,20210216,101313,16-Feb-2021 10:13:13,ee_alterhb,2
3,15,4,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,4,6,6,6,4,4,6,4,6,4,6,4,6,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210217,141213,0,21721,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021721,262,20210217,141213,17-Feb-2021 14:12:13,ee_alterhb,1
3,15,2,8,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,NaN,NaN,NaN,NaN,NaN,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210217,141213,0,21721,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021721,262,20210217,141213,17-Feb-2021 14:12:13,ee_alterhb,2
3,15,4,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,6,4,4,6,6,4,4,4,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210217,141213,0,21721,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021721,262,20210217,141213,17-Feb-2021 14:12:13,ee_alterhb,1
3,15,2,8,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,8,8,8,8,2,2,2,2,8,8,2,2,2,NaN,NaN,NaN,NaN,NaN,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210217,141213,0,21721,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021721,262,20210217,141213,17-Feb-2021 14:12:13,ee_alterhb,2
3,15,4,6,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210217,141213,0,21721,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021721,262,20210217,141213,17-Feb-2021 14:12:13,ee_alterhb,1
3,15,2,8,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,2,8,8,8,8,2,8,2,8,8,2,2,8,8,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210217,141213,0,21721,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021721,262,20210217,141213,17-Feb-2021 14:12:13,ee_alterhb,2
3,15,4,6,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210217,141213,0,21721,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021721,262,20210217,141213,17-Feb-2021 14:12:13,ee_alterhb,1
3,15,4,6,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210218,104035,0,21821,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021821,262,20210218,104035,18-Feb-2021 10:40:35,ee_alterhb,1
3,15,2,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,2,8,8,8,2,8,8,2,8,2,8,2,8,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210218,104035,0,21821,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021821,262,20210218,104035,18-Feb-2021 10:40:35,ee_alterhb,2
3,15,4,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210218,104035,0,21821,Twenty,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Twenty/RawData/021821,262,20210218,104035,18-Feb-2021 10:40:35,ee_alterhb,1
