filename,subjectID,date,time,gameNumber,trueMean_1,trueMean_2,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,reward_1,reward_2,reward_3,reward_4,reward_5,reward_6,reward_7,reward_8,reward_9,reward_10,timeBanditOn_1,timeBanditOn_2,timeBanditOn_3,timeBanditOn_4,timeBanditOn_5,timeBanditOn_6,timeBanditOn_7,timeBanditOn_8,timeBanditOn_9,timeBanditOn_10,timeKeyPress_1,timeKeyPress_2,timeKeyPress_3,timeKeyPress_4,timeKeyPress_5,timeKeyPress_6,timeKeyPress_7,timeKeyPress_8,timeKeyPress_9,timeKeyPress_10,timeRewardOn_1,timeRewardOn_2,timeRewardOn_3,timeRewardOn_4,timeRewardOn_5,timeRewardOn_6,timeRewardOn_7,timeRewardOn_8,timeRewardOn_9,timeRewardOn_10
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,43,4,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27976.955531095,27978.023340456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27977.725043347,27978.373197019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27977.938751861,27978.589672962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,44,4,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27979.992282955,27980.642864394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27980.333043388,27980.996871144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27980.55920793,27981.226204702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,45,5,1,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27982.628274907,27983.429182867,27985.214457084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27983.132840325,27984.909056318,27985.684867659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27983.345995798,27985.131225404,27985.915163949,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,46,1,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27987.316714166,27987.967592786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27987.661318667,27988.604886708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27987.883743141,27988.835339339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,47,3,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27990.270075597,27990.720681591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27990.308690501,27990.941248325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27990.636736593,27991.170863957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,48,5,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27992.572634376,27993.423648074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27993.116577909,27993.853332278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27993.339442893,27994.073641838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,49,1,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27995.525698854,27996.29341074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27995.98849674,27996.756630281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27996.209083986,27996.977053045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,50,3,4,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27998.378879606,27998.8462914,27999.930699134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27998.548662831,27999.620865997,28000.525326512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27998.761836398,27999.846719712,28000.748206274,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,51,4,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28002.14990345,28002.933936629,28003.784949751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28002.628717399,28003.476857433,28003.79678562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28002.850884193,28003.701273618,28004.018463769,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,52,3,3,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28005.420217154,28006.204805412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28005.90874016,28008.060962938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28006.119971325,28008.289679313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,53,1,3,2,1,2,2,2,2,2,2,2,2,3,1,3,3,3,3,3,3,3,3,28009.708214843,28010.225404505,28010.976223259,28011.693374913,28012.143164261,28012.593985041,28013.045317504,28013.478578923,28014.080020753,28014.596798785,28009.917124227,28010.676676479,28011.389173328,28011.829345287,28012.244935949,28012.692816812,28013.132778704,28013.732626834,28014.237477798,28014.885260962,28010.141498242,28010.892283603,28011.610075777,28012.060401202,28012.478086367,28012.927762473,28013.362583362,28013.962577675,28014.480241477,28015.13036834
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,54,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,28017.049705594,28017.933948704,28018.93505222,28019.769284714,28020.235662713,28020.586721012,28021.071025528,28021.438046689,28021.804882521,28022.205068369,28017.6374037,28018.629138942,28019.461196655,28019.9330315,28020.237272701,28020.724455782,28021.085310545,28021.444923213,28021.845136499,28022.389146619,28017.849647214,28018.851757115,28019.685571519,28020.152550955,28020.469614939,28020.954304856,28021.320325133,28021.687627705,28022.087552535,28022.638685339
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,55,5,2,2,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,5,5,5,28024.491232222,28025.492224814,28026.426523572,28027.2437437,28027.577209183,28028.044515272,28028.445316606,28028.962944211,28029.345959936,28029.845888225,28025.188712895,28026.124693106,28026.932601229,28027.260786486,28027.692982703,28028.093044169,28028.605003273,28028.988733032,28029.492770056,28029.861117908,28025.408952977,28026.342600371,28027.160573246,28027.494488224,28027.928554878,28028.328516095,28028.845731972,28029.229053729,28029.730751388,28030.097356875
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,56,1,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28031.932867992,28032.632969096,28033.650698375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28032.333160367,28033.34939182,28033.69315425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28032.549351613,28033.567507852,28033.917776344,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,57,1,2,2,1,2,2,2,2,NaN,NaN,NaN,NaN,2,1,2,2,2,2,NaN,NaN,NaN,NaN,28035.336330988,28036.287269554,28037.038425394,28037.805958301,28038.155113453,28038.523143144,NaN,NaN,NaN,NaN,28035.989164837,28036.740648619,28037.500618115,28037.852566672,28038.18056674,28038.701095247,NaN,NaN,NaN,NaN,28036.203874896,28036.953597761,28037.72286253,28038.072002734,28038.406773533,28038.939825981,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,58,4,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28040.375372512,28041.143012246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28040.84507183,28041.509316758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28041.059815041,28041.727155662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,59,2,1,2,1,1,1,1,1,NaN,NaN,NaN,NaN,1,2,2,2,2,2,NaN,NaN,NaN,NaN,28043.145051991,28044.195846287,28044.930268518,28045.814629527,28046.163712984,28046.515230676,NaN,NaN,NaN,NaN,28043.900811465,28044.628611584,28045.500780353,28045.85293236,28046.17258372,28046.573197322,NaN,NaN,NaN,NaN,28044.113037989,28044.84681941,28045.731204099,28046.08119227,28046.398372418,28046.798488581,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,60,1,4,2,1,2,2,2,2,2,2,2,2,4,1,4,4,4,4,4,4,4,4,28048.233917137,28049.185069415,28049.935962115,28050.669737158,28051.052928497,28051.437957048,28051.954511895,28052.48920526,28052.98867992,28053.489168321,28048.876820984,28049.628891078,28050.364786452,28050.733250812,28051.085471677,28051.605143002,28052.133164865,28052.636887782,28053.132659015,28053.661398399,28049.101314804,28049.8520607,28050.586675392,28050.953129351,28051.320703708,28051.837927197,28052.371477864,28052.872153712,28053.372689265,28053.906822183
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,61,3,4,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28055.875833379,28056.626879559,28057.677852937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28056.317143793,28057.373247779,28057.733025683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28056.542979507,28057.593623973,28057.9612978,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,62,5,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28059.379638917,28060.063810809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28059.756886748,28060.660619271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28059.979681391,28060.881116499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,63,4,4,2,1,2,1,2,1,NaN,NaN,NaN,NaN,4,4,4,4,4,4,NaN,NaN,NaN,NaN,28062.299549272,28062.950078353,28063.784468796,28064.968587456,28065.402172762,28065.787048384,NaN,NaN,NaN,NaN,28062.652815561,28063.477210435,28064.65307935,28065.093022713,28065.43700021,28065.997349681,NaN,NaN,NaN,NaN,28062.866250077,28063.700879142,28064.88541967,28065.319899413,28065.669453008,28066.236932626,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,64,1,4,2,1,2,2,2,2,NaN,NaN,NaN,NaN,4,1,4,4,4,4,NaN,NaN,NaN,NaN,28067.688815922,28068.339274282,28069.040253196,28069.857177132,28070.190974953,28070.558652434,NaN,NaN,NaN,NaN,28068.029211873,28068.733317261,28069.556983617,28069.877486604,28070.205103735,28070.57289444,NaN,NaN,NaN,NaN,28068.256240928,28068.957041667,28069.773100761,28070.107865027,28070.442214413,28070.808996736,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,65,2,3,2,1,2,2,2,2,NaN,NaN,NaN,NaN,3,2,3,3,3,3,NaN,NaN,NaN,NaN,28072.260562928,28072.928057091,28073.661603681,28074.412907637,28074.762238198,28075.13032072,NaN,NaN,NaN,NaN,28072.62081692,28073.364479081,28074.108483004,28074.444908344,28074.780615206,28075.788535427,NaN,NaN,NaN,NaN,28072.843938406,28073.577485998,28074.329875615,28074.679739113,28075.013794608,28076.014569679,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,66,3,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28077.466211338,28078.350362312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28078.044614956,28078.812640774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28078.266670515,28079.03400376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,67,1,1,2,1,2,1,2,1,NaN,NaN,NaN,NaN,1,1,1,1,1,1,NaN,NaN,NaN,NaN,28080.469588598,28081.337071727,28082.138067918,28082.989061476,28083.589322377,28084.090259493,NaN,NaN,NaN,NaN,28081.029038337,28081.837042179,28082.67672653,28083.276995185,28083.748816584,28084.117054297,NaN,NaN,NaN,NaN,28081.254122541,28082.054212491,28082.905114172,28083.50538679,28083.973017889,28084.357044654,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,68,1,4,2,1,2,1,2,2,NaN,NaN,NaN,NaN,4,1,4,1,4,4,NaN,NaN,NaN,NaN,28085.808819052,28086.50958432,28087.27716116,28088.161449929,28088.894875688,28089.612187376,NaN,NaN,NaN,NaN,28086.205287999,28086.972515908,28087.861361987,28088.588546389,28089.260630655,28089.612541139,NaN,NaN,NaN,NaN,28086.426230419,28087.19414947,28088.076959964,28088.811550474,28089.495939617,28089.846784072,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,69,3,2,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28091.29720737,28092.532931234,28093.399898941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28092.229338921,28093.092485878,28093.764699589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28092.448273523,28093.31637818,28093.984426242,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,70,3,3,2,1,2,1,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,28095.41944427,28096.237039885,28097.270831166,28098.389336527,28098.756447909,28099.156967179,28099.5234566,28099.957265669,28100.341639354,28100.724569208,28095.94120944,28096.96468438,28098.084689772,28098.452590214,28098.813377142,28099.181406208,28099.612878407,28099.989207973,28100.373335568,28100.74919723,28096.153492348,28097.188096083,28098.305519531,28098.672613761,28099.039952855,28099.406573847,28099.841209712,28100.225106761,28100.608225023,28100.991132285
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,71,2,5,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,28102.927679932,28103.812094929,28104.79644931,28105.112680663,28105.462773312,28105.847006313,28106.230861301,28106.597824684,28106.965201638,28107.482307318,28103.501332958,28104.485392923,28104.812622749,28105.149364726,28105.500625947,28105.87672027,28106.245041299,28106.604684203,28107.133190744,28107.493334572,28103.727894792,28104.712365183,28105.029643506,28105.379836034,28105.73107718,28106.114608491,28106.480933154,28106.848180766,28107.365998539,28107.732909481
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,72,5,2,2,1,1,1,1,1,NaN,NaN,NaN,NaN,2,5,5,5,5,5,NaN,NaN,NaN,NaN,28109.568329955,28111.08690052,28111.854230559,28112.571639077,28112.922256244,28113.438827915,NaN,NaN,NaN,NaN,28110.78091724,28111.548638588,28112.26140145,28112.613068689,28113.092777777,28113.725395205,NaN,NaN,NaN,NaN,28111.003112828,28111.770110506,28112.488003176,28112.838079772,28113.322518507,28113.955978313,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,73,5,3,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28115.641913563,28116.425845866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28116.124843223,28116.757474675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28116.342738069,28116.976643999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,74,1,5,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28118.4114995,28119.312268933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28119.004618855,28119.901460263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28119.228814507,28120.129838441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,75,2,3,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28121.564778571,28122.699577716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28122.396885993,28123.157339074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28122.616106683,28123.383840654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,76,5,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28124.818528501,28125.502630044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28125.196728682,28125.885466228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28125.418829522,28126.102926475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,77,5,3,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28127.538137142,28128.238942742,28128.90643321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28127.940561137,28128.59665326,28129.236886771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28128.155085608,28128.822660098,28129.456043741,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,78,1,3,2,1,2,2,2,2,NaN,NaN,NaN,NaN,3,1,3,3,3,3,NaN,NaN,NaN,NaN,28130.891824584,28131.659672686,28132.310077379,28133.644988747,28134.061153267,28134.429084224,NaN,NaN,NaN,NaN,28131.348481917,28132.012672743,28133.340589908,28133.733376513,28134.084709678,28134.429420389,NaN,NaN,NaN,NaN,28131.575589848,28132.225978069,28133.561349749,28133.961421291,28134.311989667,28134.662560242,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,79,4,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28136.130984579,28137.115387604,28137.999510319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28136.805267898,28137.701119801,28138.036570975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28137.03146941,28137.916148407,28138.265517097,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,80,2,4,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28139.701489688,28140.502226085,28141.236665973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28140.19649265,28140.925050178,28141.653159137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28140.419315087,28141.152770842,28141.869649777,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,81,4,1,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,28145.541372277,28146.8926965,28147.593444035,28148.277179548,28148.727550334,28149.227480283,28149.678870331,28150.162607199,28150.646494469,28151.097256998,28146.596547162,28147.292642292,28147.972555942,28148.421322507,28148.876771685,28149.325230707,28149.813191837,28150.284832577,28150.748905363,28151.221435213,28146.809228343,28147.509540234,28148.193661654,28148.644990298,28149.111679276,28149.562026136,28150.046114246,28150.530124091,28150.97967635,28151.464304715
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,82,5,3,2,1,1,1,1,1,NaN,NaN,NaN,NaN,3,5,5,5,5,5,NaN,NaN,NaN,NaN,28153.433462838,28154.301109626,28155.385384736,28156.154124786,28156.502943982,28156.853535163,NaN,NaN,NaN,NaN,28154.005252593,28155.085182626,28155.84530721,28156.197180492,28156.508695764,28156.956516144,NaN,NaN,NaN,NaN,28154.217539827,28155.301848505,28156.06928941,28156.419928663,28156.736427309,28157.187900052,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,83,2,2,2,1,2,2,2,1,NaN,NaN,NaN,NaN,2,2,2,2,2,2,NaN,NaN,NaN,NaN,28158.65591585,28159.456759366,28160.2241738,28161.057052749,28161.474246136,28162.043226562,NaN,NaN,NaN,NaN,28159.157176221,28159.916554732,28160.756728485,28161.149254583,28161.693092138,28162.460603225,NaN,NaN,NaN,NaN,28159.372635845,28160.14016919,28160.973714052,28161.375971137,28161.926417446,28162.693387196,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,84,4,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28164.161969163,28165.046028634,28165.930612622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28164.748893969,28165.62869638,28166.604791482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28164.962307544,28165.846159507,28166.831023219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,85,1,3,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28168.282942891,28169.100634695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28168.804492426,28170.325240846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28169.017164137,28170.552498399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,86,3,5,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,28172.037440264,28172.920682872,28173.822153085,28174.15628226,28174.472203472,28174.957220709,28175.423899543,28175.908228213,28176.391484596,28176.876095117,28172.612673702,28173.516810355,28173.845380011,28174.156623387,28174.612596415,28175.06927028,28175.557032341,28176.037165489,28176.516991386,28177.029223234,28172.838757195,28173.738846313,28174.072683598,28174.389802986,28174.839764193,28175.307427187,28175.790873946,28176.275000976,28176.759218633,28177.276750829
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,87,4,3,2,1,1,1,1,1,NaN,NaN,NaN,NaN,3,4,4,4,4,4,NaN,NaN,NaN,NaN,28179.562125231,28180.428994167,28181.080465342,28181.881514919,28182.281649827,28182.782229699,NaN,NaN,NaN,NaN,28180.125305063,28180.781342754,28181.565182118,28181.973209102,28182.4372179,28182.933026044,NaN,NaN,NaN,NaN,28180.346528955,28180.996477591,28181.797601953,28182.197705102,28182.665267605,28183.166165323,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,88,5,2,2,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,5,5,5,28184.63439268,28185.452224851,28186.252845903,28186.903207137,28187.270731285,28187.721100675,28188.204876484,28188.822607547,28189.188674439,28189.572598017,28185.148722807,28185.940481315,28186.588898054,28186.941491322,28187.372988772,28187.861289586,28188.468592314,28188.829409024,28189.213211716,28189.772481595,28185.368013942,28186.16920661,28186.820458614,28187.170502663,28187.604410739,28188.087603219,28188.705374218,28189.071641263,28189.456548529,28190.006477765
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,89,1,3,2,1,2,2,2,2,NaN,NaN,NaN,NaN,3,1,3,3,3,3,NaN,NaN,NaN,NaN,28191.909217239,28193.410474089,28194.478620993,28195.179063439,28195.629003025,28195.980725895,NaN,NaN,NaN,NaN,28193.108699084,28194.164994304,28194.876806519,28195.324612926,28195.636841368,28196.141408049,NaN,NaN,NaN,NaN,28193.326747781,28194.394850261,28195.095331504,28195.545961105,28195.863349483,28196.380177893,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,90,1,3,2,1,2,2,2,2,2,2,2,2,3,1,3,3,3,3,3,3,3,3,28197.865693808,28198.599969522,28199.35077069,28200.217800689,28200.551287589,28201.019147092,28201.519767947,28202.020641341,28202.53758151,28202.904685669,28198.293451861,28199.052701165,28199.908712223,28200.244544978,28200.668628393,28201.164998235,28201.669144157,28202.180561805,28202.548577684,28202.932471748,28198.516737697,28199.266192938,28200.135019291,28200.468236727,28200.90198112,28201.402876628,28201.903196196,28202.420499015,28202.787303942,28203.171153785
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,91,5,4,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28205.374115206,28206.22470497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28205.925154981,28206.692813733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28206.141256745,28206.909369988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,92,2,5,2,2,2,2,2,2,NaN,NaN,NaN,NaN,5,5,5,5,5,5,NaN,NaN,NaN,NaN,28208.377326124,28209.078086351,28209.878755133,28210.362001983,28210.779151879,28211.246507848,NaN,NaN,NaN,NaN,28208.780825368,28209.581300387,28210.052519621,28210.461049292,28210.900961244,28211.325424077,NaN,NaN,NaN,NaN,28208.993910653,28209.795013086,28210.278758231,28210.696203572,28211.130402917,28211.563691837,NaN,NaN,NaN,NaN
OneShotActive_behavior_104_20191007T170303.mat,104,20191007,17:03:03,93,3,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28213.049197363,28213.766652611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28213.460967914,28214.221045801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28213.683489717,28214.450214821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
